date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:04:32	274/274	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2004:03:59%20GMT	http://urepublicana.edu.co/images/noticias_eventos/1553804830.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1553804830.jpg	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:32	176173/176173	---MCZ	200	added ('OK')	image/jpeg	etag:%222b02d-585b525190e30-gzip%22	https://urepublicana.edu.co/images/noticias_eventos/1554387941.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1554387941.jpg	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:34	305/305	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2004:04:01%20GMT	http://urepublicana.edu.co/pages/publicaciones/principal/noticia/fechas_examenes_posgrados_2019i	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/noticia/fechas_examenes_posgrados_2019i	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:34	159991/159991	---MCZ	200	added ('OK')	image/jpeg	etag:%22270f7-5852d60f18ffb-gzip%22	https://urepublicana.edu.co/images/noticias_eventos/1553804830.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1553804830.jpg	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:35	80753/80753	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Nov%202024%2004:04:02%20GMT	https://urepublicana.edu.co/pages/publicaciones/principal/noticia/fechas_examenes_posgrados_2019i	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/noticia/fechas_examenes_posgrados_2019i.html	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:35	274/274	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2004:04:03%20GMT	http://urepublicana.edu.co/images/noticias_eventos/1551978380.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1551978380.jpg	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:36	309/309	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2004:04:04%20GMT	http://urepublicana.edu.co/pages/publicaciones/principal/noticia/programacion_parciales_primer_corte	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/noticia/programacion_parciales_primer_corte	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:36	148142/148142	---MCZ	200	added ('OK')	image/jpeg	etag:%22242ae-58384201310e3-gzip%22	https://urepublicana.edu.co/images/noticias_eventos/1551978380.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1551978380.jpg	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:37	80432/80432	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Nov%202024%2004:04:04%20GMT	https://urepublicana.edu.co/pages/publicaciones/principal/noticia/programacion_parciales_primer_corte	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/noticia/programacion_parciales_primer_corte.html	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:37	274/274	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2004:04:04%20GMT	http://urepublicana.edu.co/images/noticias_eventos/1551970875.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1551970875.jpg	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:38	302/302	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2004:04:06%20GMT	http://urepublicana.edu.co/pages/publicaciones/principal/noticia/inicio_asignaturas_virtuales	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/noticia/inicio_asignaturas_virtuales	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:38	133287/133287	---MCZ	200	added ('OK')	image/jpeg	etag:%22208a7-5838260bdc41c-gzip%22	https://urepublicana.edu.co/images/noticias_eventos/1551970875.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1551970875.jpg	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:38	81193/81193	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Nov%202024%2004:04:06%20GMT	https://urepublicana.edu.co/pages/publicaciones/principal/noticia/inicio_asignaturas_virtuales	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/noticia/inicio_asignaturas_virtuales.html	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:38	274/274	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2004:04:06%20GMT	http://urepublicana.edu.co/images/noticias_eventos/1549926106.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1549926106.jpg	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:39	318/318	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2004:04:07%20GMT	http://urepublicana.edu.co/pages/publicaciones/principal/noticia/inscripciones_niveles_de_ingles_febrero_2019	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/noticia/inscripciones_niveles_de_ingles_febrero_2019	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:40	80308/80308	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Nov%202024%2004:04:07%20GMT	https://urepublicana.edu.co/pages/publicaciones/principal/noticia/inscripciones_niveles_de_ingles_febrero_2019	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/noticia/inscripciones_niveles_de_ingles_febrero_2019.html	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:40	274/274	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2004:04:08%20GMT	http://urepublicana.edu.co/images/noticias_eventos/1549570424.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1549570424.jpg	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:40	156098/156098	---MCZ	200	added ('OK')	image/jpeg	etag:%22261c2-581a64b034a2b-gzip%22	https://urepublicana.edu.co/images/noticias_eventos/1549926106.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1549926106.jpg	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:41	329/329	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2004:04:09%20GMT	http://urepublicana.edu.co/pages/publicaciones/principal/noticia/examen_de_clasificacion_niveles_de_ingles_febrero_2019_	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/noticia/examen_de_clasificacion_niveles_de_ingles_febrero_2019_	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:41	141963/141963	---MCZ	200	added ('OK')	image/jpeg	etag:%2222a8b-581537aafe26b-gzip%22	https://urepublicana.edu.co/images/noticias_eventos/1549570424.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1549570424.jpg	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:42	80501/80501	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Nov%202024%2004:04:09%20GMT	https://urepublicana.edu.co/pages/publicaciones/principal/noticia/examen_de_clasificacion_niveles_de_ingles_febrero_2019_	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/noticia/examen_de_clasificacion_niveles_de_ingles_febrero_2019_.html	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:42	274/274	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2004:04:10%20GMT	http://urepublicana.edu.co/images/noticias_eventos/1549572532.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1549572532.jpg	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:43	302/302	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2004:04:11%20GMT	http://urepublicana.edu.co/pages/publicaciones/principal/noticia/asignacion_salones_posgrados	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/noticia/asignacion_salones_posgrados	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:43	138231/138231	---MCZ	200	added ('OK')	image/jpeg	etag:%2221bf7-58153f86144ac-gzip%22	https://urepublicana.edu.co/images/noticias_eventos/1549572532.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1549572532.jpg	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:44	80369/80369	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Nov%202024%2004:04:11%20GMT	https://urepublicana.edu.co/pages/publicaciones/principal/noticia/asignacion_salones_posgrados	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/noticia/asignacion_salones_posgrados.html	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:45	274/274	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2004:04:12%20GMT	http://urepublicana.edu.co/images/noticias_eventos/1549490114.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1549490114.jpg	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:45	347/347	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2004:04:13%20GMT	http://urepublicana.edu.co/pages/publicaciones/principal/noticia/programacion_examenes_preparatorios_orales_y_cursos_de_actualizacion_2019	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/noticia/programacion_examenes_preparatorios_orales_y_cursos_de_actualizacion_2019	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:45	155433/155433	---MCZ	200	added ('OK')	image/jpeg	etag:%2225f29-58140c7d44dc9-gzip%22	https://urepublicana.edu.co/images/noticias_eventos/1549490114.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1549490114.jpg	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:45	80789/80789	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Nov%202024%2004:04:13%20GMT	https://urepublicana.edu.co/pages/publicaciones/principal/noticia/programacion_examenes_preparatorios_orales_y_cursos_de_actualizacion_2019	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/noticia/programacion_examenes_preparatorios_orales_y_cursos_de_actualizacion_2019.html	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:46	274/274	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2004:04:14%20GMT	http://urepublicana.edu.co/images/noticias_eventos/1549402081.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1549402081.jpg	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:47	319/319	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2004:04:15%20GMT	http://urepublicana.edu.co/pages/publicaciones/principal/noticia/encuentros_presenciales_asignaturas_virtuales	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/noticia/encuentros_presenciales_asignaturas_virtuales	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:47	150881/150881	---MCZ	200	added ('OK')	image/jpeg	etag:%2224d61-5812c48b5c1ba-gzip%22	https://urepublicana.edu.co/images/noticias_eventos/1549402081.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1549402081.jpg	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:48	80904/80904	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Nov%202024%2004:04:15%20GMT	https://urepublicana.edu.co/pages/publicaciones/principal/noticia/encuentros_presenciales_asignaturas_virtuales	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/noticia/encuentros_presenciales_asignaturas_virtuales.html	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:48	274/274	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2004:04:15%20GMT	http://urepublicana.edu.co/images/noticias_eventos/1549120022.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1549120022.jpg	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:49	310/310	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2004:04:17%20GMT	http://urepublicana.edu.co/pages/publicaciones/principal/noticia/bienvenidos_a_la_familia_republicana	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/noticia/bienvenidos_a_la_familia_republicana	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:49	151488/151488	---MCZ	200	added ('OK')	image/jpeg	etag:%2224fc0-580ea9ca5a3cb-gzip%22	https://urepublicana.edu.co/images/noticias_eventos/1549120022.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1549120022.jpg	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:50	80658/80658	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Nov%202024%2004:04:17%20GMT	https://urepublicana.edu.co/pages/publicaciones/principal/noticia/bienvenidos_a_la_familia_republicana	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/noticia/bienvenidos_a_la_familia_republicana.html	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:50	274/274	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2004:04:18%20GMT	http://urepublicana.edu.co/images/noticias_eventos/1548442011.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1548442011.jpg	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:51	304/304	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2004:04:19%20GMT	http://urepublicana.edu.co/pages/publicaciones/principal/noticia/inscripcion_de_materias_2019_i	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/noticia/inscripcion_de_materias_2019_i	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:51	143399/143399	---MCZ	200	added ('OK')	image/jpeg	etag:%2223027-5804cc00c570b-gzip%22	https://urepublicana.edu.co/images/noticias_eventos/1548442011.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1548442011.jpg	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:53	84255/84255	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Nov%202024%2004:04:20%20GMT	https://urepublicana.edu.co/pages/publicaciones/principal/noticia/inscripcion_de_materias_2019_i	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/noticia/inscripcion_de_materias_2019_i.html	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:53	274/274	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2004:04:20%20GMT	http://urepublicana.edu.co/images/noticias_eventos/1548438758.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1548438758.jpg	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:53	308/308	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2004:04:21%20GMT	http://urepublicana.edu.co/pages/publicaciones/principal/noticia/inicio_cursos_de_ingles_enero_2019	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/noticia/inicio_cursos_de_ingles_enero_2019	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:53	149771/149771	---MCZ	200	added ('OK')	image/jpeg	etag:%222490b-5804bfe2ba799-gzip%22	https://urepublicana.edu.co/images/noticias_eventos/1548438758.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1548438758.jpg	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:55	274/274	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2004:04:22%20GMT	http://urepublicana.edu.co/images/noticias_eventos/1547498726.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1547498726.jpg	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:55	80052/80052	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Nov%202024%2004:04:21%20GMT	https://urepublicana.edu.co/pages/publicaciones/principal/noticia/inicio_cursos_de_ingles_enero_2019	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/noticia/inicio_cursos_de_ingles_enero_2019.html	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:55	328/328	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2004:04:23%20GMT	http://urepublicana.edu.co/pages/publicaciones/principal/noticia/vacacionales_facultad_de_ingenieria_y_ciencias_basicas	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/noticia/vacacionales_facultad_de_ingenieria_y_ciencias_basicas	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:55	148318/148318	---MCZ	200	added ('OK')	image/jpeg	etag:%222435e-57f711fe7dfd4-gzip%22	https://urepublicana.edu.co/images/noticias_eventos/1547498726.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1547498726.jpg	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:57	81012/81012	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Nov%202024%2004:04:24%20GMT	https://urepublicana.edu.co/pages/publicaciones/principal/noticia/vacacionales_facultad_de_ingenieria_y_ciencias_basicas	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/noticia/vacacionales_facultad_de_ingenieria_y_ciencias_basicas.html	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:57	274/274	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2004:04:24%20GMT	http://urepublicana.edu.co/images/noticias_eventos/1546635248.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1546635248.jpg	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:57	326/326	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2004:04:26%20GMT	http://urepublicana.edu.co/pages/publicaciones/principal/noticia/comunicado_servicio_administrativo_31_diciembre_2018	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/noticia/comunicado_servicio_administrativo_31_diciembre_2018	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:57	145101/145101	---MCZ	200	added ('OK')	image/jpeg	etag:%22236cd-57ea81496fd6c-gzip%22	https://urepublicana.edu.co/images/noticias_eventos/1546635248.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1546635248.jpg	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:59	80312/80312	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Nov%202024%2004:04:26%20GMT	https://urepublicana.edu.co/pages/publicaciones/principal/noticia/comunicado_servicio_administrativo_31_diciembre_2018	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/noticia/comunicado_servicio_administrativo_31_diciembre_2018.html	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:59	274/274	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2004:04:26%20GMT	http://urepublicana.edu.co/images/noticias_eventos/1546105447.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1546105447.jpg	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:59	324/324	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2004:04:27%20GMT	http://urepublicana.edu.co/pages/publicaciones/principal/noticia/ampliacion_fechas_de_inscripcion_niveles_de_ingles	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/noticia/ampliacion_fechas_de_inscripcion_niveles_de_ingles	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:04:59	154628/154628	---MCZ	200	added ('OK')	image/jpeg	etag:%2225c04-57e2cb9fbd5f4-gzip%22	https://urepublicana.edu.co/images/noticias_eventos/1546105447.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1546105447.jpg	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:05:01	80373/80373	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Nov%202024%2004:04:28%20GMT	https://urepublicana.edu.co/pages/publicaciones/principal/noticia/ampliacion_fechas_de_inscripcion_niveles_de_ingles	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/noticia/ampliacion_fechas_de_inscripcion_niveles_de_ingles.html	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:05:01	274/274	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2004:04:28%20GMT	http://urepublicana.edu.co/images/noticias_eventos/1545865614.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1545865614.jpg	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:05:01	326/326	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2004:04:30%20GMT	http://urepublicana.edu.co/pages/publicaciones/principal/noticia/comunicado_servicio_administrativo_24_diciembre_2018	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/noticia/comunicado_servicio_administrativo_24_diciembre_2018	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:05:01	142041/142041	---MCZ	200	added ('OK')	image/jpeg	etag:%2222ad9-57df4e2d8aca6-gzip%22	https://urepublicana.edu.co/images/noticias_eventos/1545865614.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1545865614.jpg	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:05:03	80303/80303	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Nov%202024%2004:04:30%20GMT	https://urepublicana.edu.co/pages/publicaciones/principal/noticia/comunicado_servicio_administrativo_24_diciembre_2018	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/noticia/comunicado_servicio_administrativo_24_diciembre_2018.html	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:05:03	274/274	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2004:04:30%20GMT	http://urepublicana.edu.co/images/noticias_eventos/1545503405.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1545503405.jpg	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:05:03	303/303	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2004:04:31%20GMT	http://urepublicana.edu.co/pages/publicaciones/principal/noticia/inscripcion_niveles_de_ingles	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/noticia/inscripcion_niveles_de_ingles	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:05:05	80244/80244	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Nov%202024%2004:04:32%20GMT	https://urepublicana.edu.co/pages/publicaciones/principal/noticia/inscripcion_niveles_de_ingles	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/noticia/inscripcion_niveles_de_ingles.html	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:05:05	274/274	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2004:04:32%20GMT	http://urepublicana.edu.co/images/noticias_eventos/1544631085.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1544631085.jpg	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:05:05	159167/159167	---MCZ	200	added ('OK')	image/jpeg	etag:%2226dbf-57da08d7f6b7b-gzip%22	https://urepublicana.edu.co/images/noticias_eventos/1545503405.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1545503405.jpg	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:05:05	320/320	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2004:04:33%20GMT	http://urepublicana.edu.co/pages/publicaciones/principal/noticia/cancela_de_contado_tu_matricula_sin_incremento	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/noticia/cancela_de_contado_tu_matricula_sin_incremento	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:05:05	80403/80403	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Nov%202024%2004:04:34%20GMT	https://urepublicana.edu.co/pages/publicaciones/principal/noticia/cancela_de_contado_tu_matricula_sin_incremento	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/noticia/cancela_de_contado_tu_matricula_sin_incremento.html	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:05:07	274/274	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2004:04:34%20GMT	http://urepublicana.edu.co/images/noticias_eventos/1544219851.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1544219851.jpg	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:05:07	155137/155137	---MCZ	200	added ('OK')	image/jpeg	etag:%2225e01-57cd5732ffcbf-gzip%22	https://urepublicana.edu.co/images/noticias_eventos/1544631085.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1544631085.jpg	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
23:05:08	330/330	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2004:04:35%20GMT	http://urepublicana.edu.co/pages/publicaciones/principal/noticia/supletorios_y_habilitaciones_facultad_contaduria_publica	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/noticia/supletorios_y_habilitaciones_facultad_contaduria_publica	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia)
